전체주중주말,주운행선,Date,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,접종완료자수,확진자수,정부대응정도,코로나진행정도,사망자수,격리된자수,국가이동제한정도,접종시작자수
주말,호남선,2021-08-01,13,13,0,1,0,9802,506049,258435,435766.3580293083,30061.621216479776,221657.3420218283,6.638037223705369,188.43476503105524,4.568265998366765,0,406,0,1,405,91,91,208,754,4455.775862068966,137222994,2959611,765.89,660.23,28410,828.86,26,310916602
주말,호남선,2021-09-01,12,12,0,0,0,9048,467146,257392,403128.98872470326,27434.82426022528,221264.58564577313,6.611172482305006,176.2989998408793,4.500878715809425,0,302,72,0,230,84,84,192,696,4437.793103448275,247891735,3360335,693.75,577.77,28594,749.97,24,410616887
주말,호남선,2021-10-01,15,15,0,2,0,11310,582846,408202,503595.4039346013,34818.73549735656,351774.27039003914,10.505617251534344,216.9114067514036,7.2651360646458345,0,445,0,0,445,105,105,240,870,7037.9655172413795,492551305,5124170,859.35,708.3,40035,928.5,30,603223597
주말,호남선,2021-11-01,12,12,0,0,0,9048,465610,400968,399158.0129256695,27660.998405706134,343286.64919594914,10.333761880450048,173.11601252659312,7.105690083823841,0,320,0,0,320,84,84,192,696,6913.241379310345,480370298,4893361,682.8,558.35,38640,737.53,25,502207982
주말,호남선,2021-12-01,13,13,0,1,0,9802,504137,358321,431742.04877802945,29881.48641340166,305944.12751030136,9.239624634657163,187.77731910008765,6.327725349789831,0,333,0,0,333,91,91,207,754,6177.948275862069,541862762,7120048,760.15,641.21,59798,822.36,39,560101188
주말,호남선,2022-01-01,14,14,0,1,0,10396,534526,314801,473352.99601648684,32421.008031313544,278109.9615355932,8.258791053985881,204.38206023108967,5.712152549,0,349,72,0,277,98,98,210,792,5581.434774766744,604549590,10037333,831.32,713.02,88275,900.0600000000001,42,618921067
주말,호남선,2022-02-01,12,12,0,0,0,9048,465676,249354,402892.3078147915,27783.311839153084,214972.50971525794,6.424728506771439,173.9834292926741,4.4297570387421565,0,310,0,0,310,84,84,180,696,4299.206896551724,527466421,21915360,684.36,561.15,87951,739.29,24,533567627
주말,호남선,2022-03-01,12,12,0,0,0,9048,465866,265690,402978.7976,27481.64037273941,228580.11500687216,6.843083085460266,175.90349122211165,4.659778659779233,0,310,0,0,310,84,84,180,696,4580.862068965517,529493835,96276850,643.8,488.88,139971,692.88,24,535029497
주말,호남선,2022-04-01,14,14,0,0,0,10556,543571,432607,465267.3243,32146.746004925197,369425.3102732573,11.140980150060823,202.5622552914489,7.622304869420595,0,394,0,0,394,98,98,224,812,7458.741379310345,618739505,221483746,683.35,450.01000000000005,285083,730.96,28,625322396
주말,호남선,2022-05-01,13,13,0,1,0,9802,504234,501767,417823.4458300589,29332.332046457832,415595.59501825704,12.936577503180192,185.14287051907476,8.707799860932546,0,357,0,0,357,91,91,208,754,8651.155172413793,575029629,231341731,521.3000000000001,216.71000000000004,308448,549.38,26,581099718
주말,호남선,2022-06-01,12,12,0,0,0,9408,486129,449454,387763.0298848917,27195.29965562762,357993.5518134473,11.094606176709608,171.0683741140012,7.611668589260022,0,349,0,0,349,84,84,192,696,7749.206896551724,531310326,218961434,460.92,175.02,292767,483.96,15,536558518
주말,호남선,2022-07-01,15,15,0,0,0,11760,608227,514272,490495.5760752196,34316.065996454345,414329.12553207134,12.683441075681754,214.3992240027933,8.790266974752848,0,458,0,0,458,105,105,240,870,8866.758620689656,664489627,283868612,562.53,208.35000000000002,371617,578.64,15,670853823
주말,호남선,2022-08-01,12,12,0,0,0,9408,485176,399948,394700.8524895377,27698.50760076414,324760.15872641286,9.891689400351359,170.98673498307292,6.911569459908491,0,358,0,0,358,84,84,192,696,6895.6551724137935,531761183,261005914,500.04,166.68,310472,485.76,12,536860311
주말,호남선,2022-09-01,13,13,0,3,3,10192,525454,479848,422559.79546214314,29327.530270608015,385519.3379866387,11.871952888164195,187.25974644742456,8.115452070168669,0,351,75,0,276,91,91,208,754,8273.241379310344,576199322,314509180,540.14,180.57,360180,524.4499999999999,13,581718889
주말,호남선,2022-10-01,14,14,0,1,0,10976,565930,574414,446347.82741515397,31238.80748958216,452113.44953001325,14.210095601040592,199.98841913082552,9.596083623,0,388,0,0,388,98,98,224,812,9903.689655172413,620671699,352386476,514.6,155.54,403945,488.04,0,626547449
주말,호남선,2022-11-01,12,12,0,0,0,9408,485211,506530,379211.20295111096,26389.993127601265,395806.5488345046,12.527425495274603,172.4021209845213,8.350855826,0,334,0,0,334,84,84,192,696,8733.275862068966,532098840,316495922,437.52,133.32,358306,414.24,0,537109710
주말,호남선,2022-12-01,14,14,0,1,0,10976,566186,524782,449246.3261225954,31114.324514087253,415747.7610453521,12.977068586885563,202.1054243658619,8.728636196,0,407,0,0,407,98,98,224,812,9047.965517241379,620878488,393710634,510.44,155.54,439287,483.28000000000003,0,626722130
주말,호남선,2023-01-01,13,13,0,3,2,10192,525427,460195,428060.90242493805,29805.072625065033,374838.22966179723,11.385759638246299,186.6882748103663,7.916395095386787,0,346,75,0,271,91,91,208,754,7934.396551724138,576620634,387504460,0,0,428688,0,0,582037456
주말,호남선,2023-02-01,12,12,0,0,0,9408,484827,453754,384385.0732185707,26951.493359733868,359094.0352442599,11.23123700226957,171.11344878624368,7.6382471900950435,0,327,0,0,327,84,84,192,696,7823.3448275862065,532335882,364560119,0,0,405370,0,0,537319423
주말,호남선,2023-03-01,13,13,0,0,0,10192,525551,492766,409475.6886742068,28528.494782771486,383178.7858501254,12.188545332887719,186.54134290933806,8.098103204029606,0,363,0,0,363,91,91,208,754,8495.965517,133093000,91679419,0,0,102074,0,0,134338340
주말,호남선,2023-04-01,14,14,0,0,0,10976,565585,576373,446707.4532776949,31154.929045508346,454838.8982856376,14.267122512482555,200.68663710479308,9.621527849608842,0,376,0,0,376,98,98,224,812,9937.465517241379,0,0,0,0,0,0,0,0
주말,호남선,2023-05-01,12,12,0,2,0,9408,485079,499815,379697.81541041366,26636.160567321123,390594.63891331194,12.364964076196356,171.03327515767472,8.309368367596207,0,327,0,0,327,84,84,192,696,8617.5,0,0,0,0,0,0,0,0
주말,호남선,2023-06-01,13,13,0,0,0,10192,525210,511512,413946.6305873192,28724.94461227183,402602.4809318341,12.661160472947643,187.2930354714722,8.473479225725088,0,380,0,0,380,91,91,208,754,8819.172413793103,0,0,0,0,0,0,0,0
주말,호남선,2023-07-01,14,14,0,0,0,10704,552044,495253,459979.7575573102,31771.40377710861,411304.4987952263,12.549424930750742,202.63031737074266,8.618599484240809,0,372,0,0,372,96,96,218,788,8800.083208395801,0,0,0,0,0,0,0,0
주말,호남선,2023-08-01,12,12,0,0,0,9408,484858,454314,387659.92026172753,27169.499930961767,362858.6874744943,11.244064110760979,171.2142179312366,7.712245770051979,0,333,0,0,333,84,84,192,696,7833,0,0,0,0,0,0,0,0
주말,호남선,2023-09-01,14,14,0,2,2,9896,512184,515497,455227.17596743593,31498.64140976351,460421.6874702552,14.178357277025762,202.31635801227296,9.526641844541235,0,397,54,0,343,95,95,213,732,9984.924248,0,0,0,0,0,0,0,0
주말,호남선,2023-10-01,13,13,0,0,0,9724,503089,531268,422030.8007434606,29270.15311400878,445010.6394156779,13.72830793574234,187.40869161044554,9.228086859873308,0,390,27,0,363,91,91,208,728,9486.928571428572,0,0,0,0,0,0,0,0
주말,호남선,2023-11-01,12,12,0,0,0,8976,464019,513516,381944.6287,26430.681057534548,422601.7909216527,13.279987404395614,173.37413495858937,8.745324177897517,0,346,0,0,346,84,84,192,672,9169.928571,0,0,0,0,0,0,0,0
주말,호남선,2023-12-01,15,15,0,0,0,11220,580941,580416,485091.3228497219,33673.44728095681,483417.08195074316,14.988031923526028,216.05575551475118,10.032598721345453,0,445,0,7,438,105,105,240,840,10364.571428571428,0,0,0,0,0,0,0,0
주말,호남선,2024-01-01,12,12,0,0,0,8976,466902,427738,393276.6044987996,27295.228585941015,359845.15664215235,10.993446539820965,172.86153367697844,7.469190902042581,0,355,0,6,349,84,84,192,672,7638.178571428572,0,0,0,0,0,0,0,0
주말,호남선,2024-02-01,12,12,0,3,3,8976,466906,453494,393578.57851178054,27448.071007936167,381899.7360359871,11.65601763133241,172.04189400856148,7.967265073875889,0,344,84,0,260,84,84,192,672,8098.107142857143,0,0,0,0,0,0,0,0
주말,호남선,2024-03-01,15,15,0,1,0,11220,583673,583089,480811.78083257534,33364.51347470253,479842.98455089313,14.984712625182084,216.15022144531548,9.956607474318433,0,439,0,0,439,105,105,240,840,10412.303571428572,0,0,0,0,0,0,0,0
주말,호남선,2024-04-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,10.201633836517331,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-05-01,13,13,0,1,0,0,466960,0,0,0,0,0,0,8.889474354504696,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-06-01,14,14,0,0,0,0,466960,0,0,0,0,0,0,9.053585212633577,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-07-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,9.198705471149298,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-08-01,14,14,0,0,0,0,466960,0,0,0,0,0,0,8.292351756960468,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-09-01,13,13,0,0,0,0,466960,0,0,0,0,0,0,10.106747831449724,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-10-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,9.808192846781797,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-11-01,14,14,0,0,0,0,466960,0,0,0,0,0,0,9.325430164806006,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2024-12-01,13,13,0,0,0,0,466960,0,0,0,0,0,0,10.612704708253942,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-01-01,13,13,0,0,0,0,466960,0,0,0,0,0,0,7.469190902042581,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-02-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,7.967265073875889,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-03-01,14,14,0,1,0,0,466960,0,0,0,0,0,0,9.956607474318433,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-04-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,10.201633836517331,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-05-01,14,14,0,0,0,0,466960,0,0,0,0,0,0,8.889474354504696,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-06-01,13,13,0,1,0,0,466960,0,0,0,0,0,0,9.053585212633577,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-07-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,9.198705471149298,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-08-01,15,15,0,1,0,0,466960,0,0,0,0,0,0,8.292351756960468,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-09-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,10.106747831449724,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-10-01,13,13,0,2,1,0,466960,0,0,0,0,0,0,9.808192846781797,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-11-01,14,14,0,0,0,0,466960,0,0,0,0,0,0,9.325430164806006,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주말,호남선,2025-12-01,12,12,0,0,0,0,466960,0,0,0,0,0,0,10.612704708253942,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0
주중,경부선,2015-01-01,17,1,16,1,0,35352,1802214,1796170,583856.8934004641,44447.610635030724,582034.6551,16.946411492995225,223.33294491422853,10.614808258475254,0,259,0,4,255,102,102,187,2044,14941.47435189654,0,0,0,0,0,0,0,0
주중,경부선,2015-02-01,16,2,14,2,2,34278,1756618,1888884,555468.0363647726,42025.065836534995,596198.3616,17.13699086361849,211.4989628205252,10.804930412179623,0,247,45,6,196,96,96,176,1995,15095.612796643314,0,0,0,0,0,0,0,0
주중,경부선,2015-03-01,18,0,18,0,0,37246,1901304,1783675,592329.9251024304,44874.29828931804,555844.8328907334,16.88663421325743,237.60373582090335,10.09570136068965,0,273,0,0,273,108,108,198,2162,14851.210288993647,0,0,0,0,0,0,0,0
주중,경부선,2015-04-01,18,0,18,0,0,37298,1906490,1842519,597300.2244567745,45369.90660435355,577290.6237412312,17.389017254382058,236.97719542978658,10.596035519829705,0,293,0,0,293,108,108,198,2154,15397.942003030721,0,0,0,0,0,0,0,0
주중,경부선,2015-05-01,16,2,14,2,0,33756,1728989,1750156,538914.7008081168,41157.51882139961,544742.8670919643,16.157330441997388,209.6447011286989,10.050821263969242,0,275,0,17,258,96,96,176,1950,14327.457492222438,0,0,0,0,0,0,0,0
주중,경부선,2015-06-01,18,0,18,0,0,37336,1902293,1428245,595186.1416346522,44303.94681237597,446983.86248194985,13.51229554918429,241.83362167070953,8.050175075314728,0,290,0,0,290,108,108,198,2157,11916.590232814437,0,0,0,0,0,0,0,0
주중,경부선,2015-07-01,18,0,18,0,0,37292,1903323,1716614,624358.9316,46197.22424,563570.8372276238,16.233115699653386,243.36021714118436,10.103731174734778,0,346,0,0,346,108,108,198,2154,14344.909009505442,0,0,0,0,0,0,0,0
주중,경부선,2015-08-01,17,0,17,0,0,34010,1723557,1780372,618189.4682538387,44443.459290994964,638687.4171293387,17.55841127019419,236.54551580175584,11.266140704031976,0,287,0,0,287,102,102,187,2034,14880.744718068683,0,0,0,0,0,0,0,0
주중,경부선,2015-09-01,18,1,17,1,1,36982,1879564,1801119,630563.1500304971,44613.395742434506,602563.5974093309,17.16726647406784,254.54383040625103,10.442767013434198,0,337,34,8,295,108,108,198,2205,14634.767946869273,0,0,0,0,0,0,0,0
주중,경부선,2015-10-01,17,0,17,0,0,34054,1733524,1761285,594348.6915045421,42117.58249772273,603229.2965229412,17.25252589471963,239.9113459424881,10.493888473529761,0,292,0,3,289,102,102,187,2043,14643.132293552506,0,0,0,0,0,0,0,0
주중,경부선,2015-11-01,17,0,17,0,0,33964,1733559,1709078,587852.506,41693.005679508875,579842.3158,16.761513173299363,239.69868632922953,10.094609378379817,0,281,0,0,281,102,102,187,2038,14257.496762639483,0,0,0,0,0,0,0,0
주중,경부선,2015-12-01,19,0,19,0,0,38002,1941998,1968430,660260.2903257315,47318.72541537356,669138.5740595792,19.248074945267213,265.23298106371226,11.788214747528153,0,344,0,8,336,114,114,209,2289,16329.013200882113,0,0,0,0,0,0,0,0
주중,경부선,2016-01-01,16,0,16,0,0,32056,1644196,1529231,582788.8339284188,42138.438136481804,542144.2030483993,14.882504992526322,221.2954868305714,9.624735061853245,0,281,0,4,277,96,96,176,1916,12771.061854249896,0,0,0,0,0,0,0,0
주중,경부선,2016-02-01,17,2,15,2,2,35398,1815411,1852788,620635.0295269352,44838.18541006029,630266.6714778444,17.275439548558086,235.35475492146392,11.166456106255499,0,303,51,12,240,102,102,187,2116,14820.394607728174,0,0,0,0,0,0,0,0
주중,경부선,2016-03-01,19,1,18,1,0,37990,1948526,1706900,676893.7730604219,48152.444206233406,592955.7938777154,16.646375097988695,267.1061111555116,10.356010954837984,0,450,0,0,450,114,114,209,2271,14282.327560364205,0,0,0,0,0,0,0,0
주중,경부선,2016-04-01,16,0,16,0,0,31988,1640882,1515100,573663.6390380899,40922.82844099533,530087.5735962816,14.771351864466896,224.27268100743228,9.275851249526335,0,380,0,0,380,96,96,176,1914,12663.345090621367,0,0,0,0,0,0,0,0
주중,경부선,2016-05-01,18,1,17,1,0,36414,1868789,1804131,647115.6163228042,46352.329131363396,621767.6914334875,17.325114725555252,251.31572808540125,10.94875067660295,0,434,0,4,430,108,108,198,2183,14833.199668322102,0,0,0,0,0,0,0,0
주중,경부선,2016-06-01,18,1,17,1,0,36108,1852962,1775605,643498.0223064283,46466.13131,615203.3484904146,17.21702767863234,249.32266786408655,10.915041068992261,0,432,0,4,428,108,108,198,2166,14730.093190448499,0,0,0,0,0,0,0,0
주중,경부선,2016-07-01,16,0,16,0,0,31928,1638388,1570177,582431.5355525984,41953.282736135654,558243.2548581937,15.337109830627092,222.14601290631347,9.880985194,0,378,0,0,378,96,96,176,1916,13114.535679845709,0,0,0,0,0,0,0,0
주중,경부선,2016-08-01,19,1,18,1,0,38093,1954807,1966341,699811.7981,50696.37812,703493.1514464234,19.100142052647602,262.3644049,12.523279505304153,0,452,0,4,448,114,114,209,2288,16317.96789402784,0,0,0,0,0,0,0,0
주중,경부선,2016-09-01,17,2,15,2,2,35086,1799196,1762013,611901.3928301155,43611.59426872482,593434.6262568537,16.50594149774909,238.58355965905469,10.390599682373512,0,396,51,6,339,102,102,187,2101,14138.392563303662,0,0,0,0,0,0,0,0
주중,경부선,2016-10-01,17,1,16,1,0,33896,1739108,1701315,607864.2602840064,43155.03415,593873.3825,16.626275774157357,239.47800747642893,10.369653702273876,0,424,0,0,424,102,102,187,2038,14188.011296321807,0,0,0,0,0,0,0,0
주중,경부선,2016-11-01,18,0,18,0,0,34928,1791348,1753713,634857.0749720384,45410.161699503755,621788.9673980537,17.629016304021736,251.6540678522287,10.941252069954578,0,494,0,0,494,108,108,198,2154,14652.73212563714,0,0,0,0,0,0,0,0
주중,경부선,2016-12-01,17,0,17,0,0,29042,1493721,1409580,608270.1601458107,44310.518138873646,575390.7249,16.08220339,233.44090130800447,10.109399590059416,0,365,0,27,338,113,97,189,1704,14127.563390990845,0,0,0,0,0,0,0,0
주중,경부선,2017-01-01,18,0,18,0,0,31288,1608972,1426763,659569.1979,48080.47603754199,582859.1877787826,15.893109353499014,246.98314678108122,10.155775356566977,0,332,35,10,287,126,108,211,1824,14020.480783142526,0,0,0,0,0,0,0,0
주중,경부선,2017-02-01,16,0,16,0,0,26842,1379907,1268995,583134.0577761276,41991.55723840867,535175.9478305243,14.694447051334471,222.1969160398104,9.231730772444859,0,319,0,4,315,112,97,189,1583,12820.572040816327,0,0,0,0,0,0,0,0
주중,경부선,2017-03-01,18,1,17,1,0,32548,1677820,1276836,630409.5807815993,45549.32684944272,479601.20511295286,13.69775694325557,249.13394799976766,8.315888078359936,0,412,0,0,412,126,126,230,1903,12076.311549991184,0,0,0,0,0,0,0,0
주중,경부선,2017-04-01,16,0,16,0,0,28763,1486118,1195415,568662.1558624135,41173.49283573984,457443.42526127875,12.869474967082585,220.9952441,7.916693117457124,0,377,0,28,349,112,112,204,1692,11302.390351915761,0,0,0,0,0,0,0,0
주중,경부선,2017-05-01,19,1,18,1,0,34774,1797424,1519228,676336.6021242371,49570.58792405843,569562.1357010425,16.019010386375985,259.4820696405527,10.026945098312066,0,492,0,48,444,133,133,242,2041,14106.223322683689,0,0,0,0,0,0,0,0
주중,경부선,2017-06-01,17,1,16,1,0,31042,1605867,1277826,608374.8332997365,43708.28112859642,484444.28035997687,13.53428496399638,236.64614877370215,8.321787006365264,0,395,0,42,353,121,121,221,1828,11891.135026267502,0,0,0,0,0,0,0,0
주중,경부선,2017-07-01,17,0,17,0,0,30212,1564010,1275715,616484.4499720959,44390.085427931415,502356.75783964095,13.86184641486315,236.18188927309208,8.662375798,0,378,0,32,346,119,119,216,1805,12004.13860653001,0,0,0,0,0,0,0,0
주중,경부선,2017-08-01,19,1,18,1,0,34178,1768962,1552675,684290.4854016467,50720.354647935856,600375.2817152563,16.675578244076405,256.43236924128666,10.653305245681175,0,454,0,55,399,135,135,247,2056,14348.551942838301,0,0,0,0,0,0,0,0
주중,경부선,2017-09-01,16,0,16,0,0,28128,1460247,1186632,572226.9395218224,40523.890720175405,465054.1457,13.002912683678822,225.9364985455284,7.873540525463658,0,366,0,31,335,112,112,204,1692,11219.82202601372,0,0,0,0,0,0,0,0
주중,경부선,2017-10-01,18,4,14,4,3,33550,1742355,1497757,664042.2978207994,47404.31095748576,562915.8664032585,15.277800232903294,252.34014790450018,9.672966194,0,454,116,48,290,126,126,230,2023,13157.14670729504,0,0,0,0,0,0,0,0
주중,경부선,2017-11-01,18,0,18,0,0,31508,1642063,1362897,646229.2502620259,45681.082723874104,536352.5669911897,14.938350743785968,254.64746540790213,9.066575246517209,0,443,0,32,411,126,126,230,1903,12889.068347734086,0,0,0,0,0,0,0,0
주중,경부선,2017-12-01,16,1,15,1,0,27980,1467333,1267338,574883.8698,41164.80689298273,495353.8846037644,13.803320070018444,223.5676457,8.514365175581046,0,411,0,49,362,112,112,204,1702,11895.782002515207,0,0,0,0,0,0,0,0
주중,경부선,2018-01-01,19,1,18,1,0,33006,1738376,1472434,676990.4598197265,49324.38768373393,572110.0669580027,16.06527730945919,260.8347907240997,10.014136355749141,0,461,0,7,454,133,133,242,2017,13842.472890349525,0,0,0,0,0,0,0,0
주중,경부선,2018-02-01,16,1,15,1,1,28392,1499658,1415773,579446.6556609551,41772.69173526119,544596.9108035683,15.04103732154804,221.99528885504824,9.649193131,0,260,27,0,233,96,96,160,1634,13804.74622441405,0,0,0,0,0,0,0,0
주중,경부선,2018-03-01,17,1,16,1,0,29078,1534024,1195237,594255.9865156717,42340.73156807793,462855.4520433724,13.24708315652259,238.65238998658117,8.071834295513922,0,282,0,4,278,102,102,170,1691,12017.317631763177,0,0,0,0,0,0,0,0
주중,경부선,2018-04-01,17,0,17,0,0,29210,1541972,1267868,593004.9155230792,42818.185181902176,487863.39333842637,13.983761234595601,235.45209696917297,8.608914322949852,0,310,0,0,310,102,102,170,1705,12652.868570809016,0,0,0,0,0,0,0,0
주중,경부선,2018-05-01,19,1,18,1,0,33302,1758647,1530832,658667.5644135907,48221.20146020269,569176.1217511987,16.447546793003454,259.58580495348536,10.211948827184429,0,370,0,23,347,114,114,190,1938,14925.231782625166,0,0,0,0,0,0,0,0
주중,경부선,2018-06-01,16,1,15,1,0,27376,1445832,1203960,556326.9221388126,40572.56067,464232.3913747442,13.323949164857758,219.35232067166254,8.264715238568991,0,292,0,0,292,96,96,160,1592,12100.457445744574,0,0,0,0,0,0,0,0
주중,경부선,2018-07-01,18,0,18,0,0,31240,1650792,1373013,641466.1084584495,46419.61337699072,533097.9055272135,14.967629493862301,248.8029234853431,9.470449493811333,0,271,0,4,267,90,90,144,1800,13723.881089384944,0,0,0,0,0,0,0,0
주중,경부선,2018-08-01,18,1,17,1,0,31460,1662152,1449737,642754.3880088321,47190.93184671903,560299.1760510767,15.698848049589031,245.2321696604975,10.095589946217112,0,292,0,36,256,90,90,144,1830,14256.635489762568,0,0,0,0,0,0,0,0
주중,경부선,2018-09-01,16,2,14,2,2,29910,1578995,1378646,570596.1863742162,40786.25346083298,491339.14092398516,13.823609019864055,223.95784579536655,8.639128910824807,0,282,40,28,214,80,80,128,1769,12342.902890878344,0,0,0,0,0,0,0,0
주중,경부선,2018-10-01,19,2,17,2,0,34854,1840997,1496326,665292.5535808748,47979.12615,541276.4567928655,15.445085636636612,263.46891630099054,9.550241789398765,0,359,0,44,315,95,95,152,2063,13782.048240858245,0,0,0,0,0,0,0,0
주중,경부선,2018-11-01,17,0,17,0,0,30846,1628430,1343351,598759.4668,42812.31746737259,493987.06989277125,14.023500379255776,237.7630593859106,8.649365470796605,0,310,0,34,276,85,85,136,1827,12499.220012003772,0,0,0,0,0,0,0,0
주중,경부선,2018-12-01,17,1,16,1,0,30970,1635329,1361142,595649.7553202239,43166.17280484892,495547.33897898335,14.149358385928526,234.6325010999113,8.799357106509197,0,317,0,39,278,85,85,136,1835,12609.683607394622,0,0,0,0,0,0,0,0
주중,경부선,2019-01-01,19,1,18,1,0,34258,1808346,1501964,661602.0699299382,48446.087726775724,549142.3846473364,15.774153434420711,259.5272035,9.853656845380254,0,343,0,30,313,95,95,152,2031,14044.525674263532,0,0,0,0,0,0,0,0
주중,경부선,2019-02-01,16,3,13,3,3,29698,1568213,1552933,566316.0465089676,41619.46429951819,556715.1955763327,15.759255784378658,217.7582471,10.033587680088772,0,266,46,22,198,80,80,128,1755,14079.291125672811,0,0,0,0,0,0,0,0
주중,경부선,2019-03-01,16,0,16,0,0,28464,1502272,1155263,554566.3618321468,39320.08078404946,426460.22228366643,12.305542676239622,225.67247588130067,7.408940814363738,0,258,0,0,258,80,80,128,1688,10951.389497107255,0,0,0,0,0,0,0,0
주중,경부선,2019-04-01,18,0,18,0,0,32040,1692070,1412855,619599.2865952565,44775.30368974055,517338.63671948644,15.030634327923066,249.0901261897194,9.156003584018588,0,304,0,0,304,90,90,144,1900,13385.370627503338,0,0,0,0,0,0,0,0
주중,경부선,2019-05-01,18,0,18,0,0,32308,1705702,1475856,619695.3302,44982.54828059799,532896.9033199077,15.50358518010674,248.02911269087167,9.497847693469966,0,301,0,6,295,90,90,144,1914,13820.70354669403,0,0,0,0,0,0,0,0
주중,경부선,2019-06-01,16,1,15,1,0,28624,1511285,1315897,557856.4106406113,40505.75362564617,485260.1905514999,13.929677757288557,220.40518446484484,8.640842267,0,280,0,4,276,80,80,128,1698,12398.045970472707,0,0,0,0,0,0,0,0
주중,경부선,2019-07-01,19,0,19,0,0,34182,1804967,1596790,641227.5169880975,46845.51970734673,567027.7923606337,16.79302879750319,260.18967240764687,10.154749937618384,0,334,0,12,322,95,95,152,2029,14938.413866344472,0,0,0,0,0,0,0,0
주중,경부선,2019-08-01,17,1,16,1,0,30538,1611897,1525596,581824.3486511874,43350.28277974094,550815.7618052872,16.102190609589456,228.2157323967836,10.053670850936115,0,297,0,7,290,85,85,136,1811,14330.48021044005,0,0,0,0,0,0,0,0
주중,경부선,2019-09-01,17,1,16,1,1,31010,1637818,1487271,564981.8007956162,40990.49514490479,511674.0795213393,15.350981455571278,234.39584984187474,9.089659695,0,277,22,4,251,85,85,136,1833,13720.931976819122,0,0,0,0,0,0,0,0
주중,경부선,2019-10-01,19,2,17,2,0,34014,1796364,1628737,633633.1440051901,46119.36051079884,574700.3845724715,17.24014538961319,261.0922272509386,10.246540335069618,0,336,0,8,328,95,95,152,2018,15347.462860818889,0,0,0,0,0,0,0,0
주중,경부선,2019-11-01,16,0,16,0,0,27124,1433096,1345883,529367.7764722663,38280.30193249903,501468.24534286576,15.15276710683777,221.2748583456408,8.889168317817417,0,257,0,0,257,80,80,128,1598,13639.363377253518,0,0,0,0,0,0,0,0
주중,경부선,2019-12-01,18,1,17,1,0,32608,1721252,1608076,591897.0257458695,43532.24245310217,553132.5122912186,16.808488192313554,244.85573266834174,9.961272847,0,311,0,20,291,90,90,144,1936,14945.453848012396,0,0,0,0,0,0,0,0
주중,경부선,2020-01-01,18,1,17,1,0,32888,1736816,1603981,613219.4088541258,45248.50282083923,565496.2839917365,16.590608054188017,243.9985445949808,10.213583503771707,0,295,22,5,268,90,90,144,1944,14821.610511677774,0,18,18.740000000000002,0,0,21.42,0,0
주중,경부선,2020-02-01,16,0,16,0,0,28464,1502854,865080,508172.05095654505,36314.20276451482,298077.0346191433,9.208689458601695,223.91329373921616,5.215161905136136,0,266,0,0,266,80,80,128,1688,8197.711972,0,5217,500.54,591.6700000000001,44,571.99,45,0
